questions_id,questions,num_respondents,options,Clinton_perc,Trump_perc,Johnson_perc,Stein_perc,options_perc,state,url
77,Do you think the condition of the nation's economy is:,4863,Poor,15,79,3,2,21,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
78,Do you think the condition of the nation's economy is:,4863,Excellent or good,77,18,2,1,36,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
78,Do you think the condition of the nation's economy is:,4863,Not so good or poor,31,62,3,1,62,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
79,"Compared to four years ago, is your family's financial situation:",4698,Better today,72,23,3,0,31,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
79,"Compared to four years ago, is your family's financial situation:",4698,Worse today,19,77,2,1,27,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
79,"Compared to four years ago, is your family's financial situation:",4698,About the same,47,45,5,1,41,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
80,Do you think things in this country today are:,4662,Generally going in the right direction,89,7,2,1,33,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
80,Do you think things in this country today are:,4662,Seriously off on the wrong track,26,68,4,1,62,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
81,Do you expect life for the next generation of Americans to be:,4902,Better than life today,59,38,2,1,37,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
81,Do you expect life for the next generation of Americans to be:,4902,Worse than life today,31,63,4,1,33,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
81,Do you expect life for the next generation of Americans to be:,4902,About the same,54,38,6,1,25,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
82,"If these were the only two candidates for president on the ballot today, for whom would you have voted?",9306,Hillary Clinton (Dem),97,1,2,1,47,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
82,"If these were the only two candidates for president on the ballot today, for whom would you have voted?",9306,Donald Trump (Rep),1,97,1,0,47,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
82,"If these were the only two candidates for president on the ballot today, for whom would you have voted?",9306,Would not have voted,16,19,36,13,5,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
83,How confident are you that votes in your state will be counted accurately?,4662,Very confident,68,27,3,1,47,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
83,How confident are you that votes in your state will be counted accurately?,4662,Somewhat confident,33,61,4,1,37,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
83,How confident are you that votes in your state will be counted accurately?,4662,Not very confident,25,68,2,1,11,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
83,How confident are you that votes in your state will be counted accurately?,4662,Not at all confident,28,57,4,3,4,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
84,How confident are you that votes in your state will be counted accurately?,4662,Very/Somewhat confident,53,42,3,1,83,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
84,How confident are you that votes in your state will be counted accurately?,4662,Not very/Not at all confident,26,65,3,2,15,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
85,"Are you gay, lesbian, bisexual or transgender?",4531,Yes,77,14,4,3,5,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
85,"Are you gay, lesbian, bisexual or transgender?",4531,No,47,47,3,1,95,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
86,"In your vote for president, how would you rate the importance of the presidential debates?",4190,The most important factor,51,47,1,0,25,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
86,"In your vote for president, how would you rate the importance of the presidential debates?",4190,An important factor,50,45,4,1,38,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
86,"In your vote for president, how would you rate the importance of the presidential debates?",4190,A minor factor,37,58,3,1,19,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
86,"In your vote for president, how would you rate the importance of the presidential debates?",4190,Not a factor at all,41,49,6,1,11,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
87,"In your vote for president, how would you rate the importance of the presidential debates?",4190,Important,50,46,3,0,64,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
87,"In your vote for president, how would you rate the importance of the presidential debates?",4190,Not important,38,55,4,1,30,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
88,"In your vote for president, how would you rate the importance of the presidential debates?",4190,Factor,47,48,3,0,82,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
88,"In your vote for president, how would you rate the importance of the presidential debates?",4190,Not a factor,41,49,6,1,11,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
89,"Population of area, three categories",24558,"City over 50,000",60,34,3,1,34,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
89,"Population of area, three categories",24558,Suburbs,45,49,3,1,49,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
89,"Population of area, three categories",24558,Small city and Rural,34,61,3,1,17,New Hampshire,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NH
1,Are you:,24503,Male,41,52,4,1,47,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
1,Are you:,24503,Female,54,41,3,1,53,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
2,In which age group are you?,24386,18-29,55,36,6,2,19,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
2,In which age group are you?,24386,30-44,51,41,5,2,25,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
2,In which age group are you?,24386,45-64,44,52,2,1,40,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
2,In which age group are you?,24386,65 or over,45,52,2,0,16,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
3,In which age group are you?,24386,18-24,56,34,6,2,10,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
3,In which age group are you?,24386,25-29,54,38,5,2,9,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
3,In which age group are you?,24386,30-39,51,39,5,2,17,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
3,In which age group are you?,24386,40-49,46,49,3,1,19,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
3,In which age group are you?,24386,50-64,44,52,2,1,30,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
3,In which age group are you?,24386,65 or over,45,52,2,0,16,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
4,To which age group do you belong?,24386,18-44,53,39,5,2,44,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
4,To which age group do you belong?,24386,45+,44,52,2,1,56,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
5,Are you:,24214,White,37,57,4,1,71,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
5,Are you:,24214,Black,89,8,2,1,12,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
5,Are you:,24214,Hispanic/Latino,66,28,3,2,11,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
5,Are you:,24214,Asian,65,27,4,2,4,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
5,Are you:,24214,Other,56,36,3,2,3,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
6,Are you:,24214,White,37,57,4,1,71,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
6,Are you:,24214,Non-White,74,21,3,2,29,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
7,Sex by race,24177,White men,31,62,4,1,34,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
7,Sex by race,24177,White women,43,52,3,1,37,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
7,Sex by race,24177,Black men,82,13,3,2,5,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
7,Sex by race,24177,Black women,94,4,1,0,7,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
7,Sex by race,24177,Latino men,63,32,3,2,5,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
7,Sex by race,24177,Latino women,69,25,3,2,6,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
7,Sex by race,24177,All other races,61,31,4,2,6,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,White 18-29,43,47,6,1,12,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,White 30-44,37,54,6,1,16,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,White 45-64,34,62,2,1,30,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,White 65+,39,58,2,0,13,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,Black 18-29,85,9,4,1,3,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,Black 30-44,89,7,1,2,4,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,Black 45-64,90,9,1,0,5,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,Black 65+,91,9,0,0,1,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,Latino 18-29,68,26,4,2,3,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,Latino 30-44,65,28,3,3,4,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,Latino 45-64,64,32,2,2,4,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,Latino 65+,73,25,2,0,1,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
8,Age by race,24098,All other,61,31,4,2,6,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
9,Which best describes your education?,23472,High school or less,46,51,2,1,18,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
9,Which best describes your education?,23472,Some college/assoc. degree,43,51,4,1,32,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
9,Which best describes your education?,23472,College graduate,49,44,4,1,32,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
9,Which best describes your education?,23472,Postgraduate study,58,37,3,1,18,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
10,What was the last grade of school you completed?,23472,College graduate,52,42,3,1,50,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
10,What was the last grade of school you completed?,23472,No college degree,44,51,3,1,50,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
11,Education by race,23193,White college graduates,45,48,4,1,37,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
11,Education by race,23193,White non-college graduates,29,66,4,1,34,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
11,Education by race,23193,Non White college graduates,72,22,2,2,13,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
11,Education by race,23193,Non White non-college graduates,76,20,3,1,16,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
12,Education by White by Sex,23178,White women college graduates,51,44,3,1,20,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
12,Education by White by Sex,23178,White women non-college graduates,34,61,3,0,17,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
12,Education by White by Sex,23178,White men college graduates,39,53,5,1,17,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
12,Education by White by Sex,23178,White men non-college graduates,23,71,4,1,16,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
12,Education by White by Sex,23178,Non-whites,74,21,2,2,29,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
13,2015 total family income:,9087,"Under $30,000",53,40,4,1,17,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
13,2015 total family income:,9087,"$30,000 - $49,999",52,41,3,2,19,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
13,2015 total family income:,9087,"$50,000 - $99,999",46,49,3,1,30,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
13,2015 total family income:,9087,"$100,000 - $199,999",47,48,3,1,24,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
13,2015 total family income:,9087,"$200,000 - $249,999",49,47,2,0,4,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
13,2015 total family income:,9087,"$250,000 or more",46,46,4,0,6,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
14,2015 total family income:,9087,"Under $50,000",53,41,4,1,36,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
14,2015 total family income:,9087,"$50,000 or more",47,48,3,1,64,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
15,2015 total family income:,9087,"Under $100,000",49,45,3,1,66,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
15,2015 total family income:,9087,"$100,000 or more",47,47,3,1,34,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
16,2015 total family income:,9087,"Under $50,000",53,41,4,1,36,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
16,2015 total family income:,9087,"$50,000-$99,999",46,49,3,1,30,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
16,2015 total family income:,9087,"$100,000 or more",47,47,3,1,34,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
17,"No matter how you voted today, do you usually think of yourself as a:",23420,Democrat,89,8,1,1,36,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
17,"No matter how you voted today, do you usually think of yourself as a:",23420,Republican,8,88,2,0,33,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
17,"No matter how you voted today, do you usually think of yourself as a:",23420,Independent or something else,42,46,7,2,31,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
18,Party by gender,23380,Democratic men,87,9,2,1,14,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
18,Party by gender,23380,Democratic women,91,7,1,0,23,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
18,Party by gender,23380,Republican men,7,89,3,0,17,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
18,Party by gender,23380,Republican women,9,88,2,0,16,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
18,Party by gender,23380,Independent men,38,50,8,3,17,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
18,Party by gender,23380,Independent women,47,42,6,2,14,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
19,"On most political matters, do you consider yourself:",22927,Liberal,84,10,3,2,26,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
19,"On most political matters, do you consider yourself:",22927,Moderate,52,40,5,1,39,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
19,"On most political matters, do you consider yourself:",22927,Conservative,16,81,2,0,35,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
20,Are you currently married?,9465,Yes,44,52,3,1,59,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
20,Are you currently married?,9465,No,55,37,4,1,41,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
21,Gender by marital status,9450,Married men,38,57,3,0,29,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
21,Gender by marital status,9450,Married women,49,47,2,1,30,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
21,Gender by marital status,9450,Non-married men,46,44,5,2,18,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
21,Gender by marital status,9450,Non-married women,63,32,3,1,23,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
22,White evangelical or white born-again Christians,4806,White evangelical or white born-again Christian,16,80,2,0,26,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
22,White evangelical or white born-again Christians,4806,All others,60,34,3,2,74,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
23,Are you:,8254,Protestant,36,59,3,0,27,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
23,Are you:,8254,Catholic,46,50,2,1,23,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
23,Are you:,8254,Mormon,28,56,6,2,1,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
23,Are you:,8254,Other Christian,43,54,2,0,24,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
23,Are you:,8254,Jewish,71,23,4,2,3,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
23,Are you:,8254,Muslim,NA,NA,NA,NA,1,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
23,Are you:,8254,Other,58,32,4,3,7,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
23,Are you:,8254,None,67,25,5,2,15,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
24,"Religion, combined Protestant and other Christian",8254,Protestant or other Christian,39,56,3,0,52,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
24,"Religion, combined Protestant and other Christian",8254,Catholic,46,50,2,1,23,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
24,"Religion, combined Protestant and other Christian",8254,Jewish,71,23,4,2,3,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
24,"Religion, combined Protestant and other Christian",8254,Something else,62,29,4,3,8,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
24,"Religion, combined Protestant and other Christian",8254,None,67,25,5,2,15,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
25,How often do you attend religious services?,4563,Once a week or more,41,55,2,0,33,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
25,How often do you attend religious services?,4563,A few times a month,47,49,2,1,16,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
25,How often do you attend religious services?,4563,A few times a year,48,46,4,2,29,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
25,How often do you attend religious services?,4563,Never,62,30,5,2,22,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
26,How often do you attend religious services?,4563,At least monthly,43,53,2,1,49,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
26,How often do you attend religious services?,4563,Few times a year or less,54,39,4,2,51,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
27,Does anyone in your household belong to a labor union?,4629,Yes,51,42,4,1,18,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
27,Does anyone in your household belong to a labor union?,4629,No,46,48,4,1,82,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
28,Have you ever served in the U.S. military?,4564,Yes,34,60,4,1,13,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
28,Have you ever served in the U.S. military?,4564,No,50,44,4,1,87,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
29,Were you born a U.S. citizen?,4782,Yes,45,49,4,1,91,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
29,Were you born a U.S. citizen?,4782,No,64,31,3,2,9,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
30,Is this the first time you have ever voted?,4942,Yes,57,38,2,2,10,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
30,Is this the first time you have ever voted?,4942,No,47,47,3,1,90,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
31,When did you finally decide for whom to vote in the presidential election?,4819,In the last few days,43,43,8,2,8,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
31,When did you finally decide for whom to vote in the presidential election?,4819,In the last week,41,49,8,1,5,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
31,When did you finally decide for whom to vote in the presidential election?,4819,In October,37,51,6,2,12,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
31,When did you finally decide for whom to vote in the presidential election?,4819,In September,46,48,5,1,12,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
31,When did you finally decide for whom to vote in the presidential election?,4819,Before that,52,45,2,0,60,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
32,When did you finally decide for whom to vote in the presidential election?,4819,In the last week,42,45,8,2,13,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
32,When did you finally decide for whom to vote in the presidential election?,4819,Before that,49,46,3,1,85,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
33,When did you finally decide for whom to vote in the presidential election?,4819,In the last month,40,48,7,2,26,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
33,When did you finally decide for whom to vote in the presidential election?,4819,Before that,51,45,2,0,73,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
34,Which best describes your vote for president today?,4863,I strongly favor my candidate,53,41,2,2,41,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
34,Which best describes your vote for president today?,4863,I like my candidate but with reservations,49,48,2,0,32,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
34,Which best describes your vote for president today?,4863,I dislike the other candidates,39,50,6,2,25,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
35,Which ONE of these four issues is the most important facing the country? (CHECK ONLY ONE),9682,Foreign policy,60,33,3,2,13,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
35,Which ONE of these four issues is the most important facing the country? (CHECK ONLY ONE),9682,Immigration,33,64,2,1,13,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
35,Which ONE of these four issues is the most important facing the country? (CHECK ONLY ONE),9682,The economy,52,41,4,1,52,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
35,Which ONE of these four issues is the most important facing the country? (CHECK ONLY ONE),9682,Terrorism,40,57,2,1,18,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
36,Which ONE of these four candidate qualities mattered most in deciding how you voted for president? (CHECK ONLY ONE),9682,Cares about people like me,57,34,3,3,15,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
36,Which ONE of these four candidate qualities mattered most in deciding how you voted for president? (CHECK ONLY ONE),9682,Can bring needed change,14,82,3,1,39,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
36,Which ONE of these four candidate qualities mattered most in deciding how you voted for president? (CHECK ONLY ONE),9682,Has the right experience,90,7,1,0,22,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
36,Which ONE of these four candidate qualities mattered most in deciding how you voted for president? (CHECK ONLY ONE),9682,Has good judgment,65,25,6,1,20,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
37,Should most illegal immigrants working in the United States be:,4758,Offered a chance to apply for legal status,61,33,4,1,70,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
37,Should most illegal immigrants working in the United States be:,4758,Deported to the country they came from,14,83,2,0,25,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
38,How do you feel about building a wall along the entire U.S. border with Mexico?,4698,Support,10,85,3,1,41,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
38,How do you feel about building a wall along the entire U.S. border with Mexico?,4698,Oppose,76,16,5,1,54,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
39,"Overall, would you say trade with other countries:",4902,Creates more U.S. jobs,59,35,4,1,39,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
39,"Overall, would you say trade with other countries:",4902,Takes away U.S. jobs,32,64,3,1,42,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
39,"Overall, would you say trade with other countries:",4902,Has no effect on U.S. jobs,65,30,3,2,11,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
40,"In the fight against ISIS, is the U.S. doing:",4698,Very well,85,11,2,1,6,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
40,"In the fight against ISIS, is the U.S. doing:",4698,Somewhat well,71,24,3,1,35,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
40,"In the fight against ISIS, is the U.S. doing:",4698,Somewhat badly,37,55,6,1,28,New Jersey,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=NJ
